train_loss,train_mse_loss,train_l1_loss,active_features,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9997859597206116,0.740953803062439,43.28550338745117,41.05231857299805,0.0,1733331523,,False,24,b91fe_00000,2024-12-04_16-58-43,5.753237009048462,114.28064703941345,376,8eb6279495b3,172.19.2.2,114.28064703941345,24
0.9918999671936035,0.7368723750114441,42.649253845214844,40.7112922668457,0.0,1733331525,,False,25,b91fe_00000,2024-12-04_16-58-45,2.400862455368042,116.6815094947815,376,8eb6279495b3,172.19.2.2,116.6815094947815,25
0.9785032272338867,0.7271186709403992,42.04000473022461,40.40037536621094,0.0,1733331526,,False,26,b91fe_00000,2024-12-04_16-58-46,0.8160872459411621,117.49759674072266,376,8eb6279495b3,172.19.2.2,117.49759674072266,26
0.9768314361572266,0.7274421453475952,41.706329345703125,40.034767150878906,0.0,1733331530,,False,27,b91fe_00000,2024-12-04_16-58-50,3.5531792640686035,121.05077600479126,376,8eb6279495b3,172.19.2.2,121.05077600479126,27
0.9654762744903564,0.7199475169181824,41.06072235107422,39.690940856933594,0.0,1733331531,,False,28,b91fe_00000,2024-12-04_16-58-51,1.8215553760528564,122.87233138084412,376,8eb6279495b3,172.19.2.2,122.87233138084412,28
0.9549885988235474,0.7129298448562622,40.48042297363281,39.27436447143555,0.0,1733331537,,False,29,b91fe_00000,2024-12-04_16-58-57,6.028026103973389,128.9003574848175,376,8eb6279495b3,172.19.2.2,128.9003574848175,29
0.9485098123550415,0.7097524404525757,39.92831802368164,38.92055130004883,0.0,1733331538,,False,30,b91fe_00000,2024-12-04_16-58-58,0.9480640888214111,129.84842157363892,376,8eb6279495b3,172.19.2.2,129.84842157363892,30
0.9375559091567993,0.7022294998168945,39.35454177856445,38.585121154785156,0.0,1733331539,,False,31,b91fe_00000,2024-12-04_16-58-59,0.8089296817779541,130.65735125541687,376,8eb6279495b3,172.19.2.2,130.65735125541687,31
0.9285925030708313,0.6960074305534363,38.89610290527344,38.31715393066406,0.0,1733331543,,False,32,b91fe_00000,2024-12-04_16-59-03,4.2231972217559814,134.88054847717285,376,8eb6279495b3,172.19.2.2,134.88054847717285,32
0.9238582253456116,0.6932348012924194,38.56804656982422,38.04463577270508,0.0,1733331550,,False,33,b91fe_00000,2024-12-04_16-59-10,6.56358790397644,141.4441363811493,376,8eb6279495b3,172.19.2.2,141.4441363811493,33
0.9156427383422852,0.6877031326293945,38.11921691894531,37.78718566894531,0.0,1733331551,,False,34,b91fe_00000,2024-12-04_16-59-11,0.8120999336242676,142.25623631477356,376,8eb6279495b3,172.19.2.2,142.25623631477356,34
0.9137386679649353,0.6875182390213013,37.83171844482422,37.52033233642578,0.0,1733331552,,False,35,b91fe_00000,2024-12-04_16-59-12,0.8068997859954834,143.06313610076904,376,8eb6279495b3,172.19.2.2,143.06313610076904,35
0.9036861658096313,0.6805156469345093,37.32166290283203,37.25952911376953,0.0,1733331556,,False,36,b91fe_00000,2024-12-04_16-59-16,4.055728912353516,147.11886501312256,376,8eb6279495b3,172.19.2.2,147.11886501312256,36
0.900699257850647,0.6798332929611206,36.93627166748047,36.94575500488281,0.0,1733331561,,False,37,b91fe_00000,2024-12-04_16-59-21,4.924155235290527,152.0430202484131,376,8eb6279495b3,172.19.2.2,152.0430202484131,37
0.8951410055160522,0.6763688921928406,36.58610153198242,36.70934295654297,0.0,1733331562,,False,38,b91fe_00000,2024-12-04_16-59-22,1.2662653923034668,153.30928564071655,376,8eb6279495b3,172.19.2.2,153.30928564071655,38
0.8856729865074158,0.6692158579826355,36.19895935058594,36.44916534423828,0.0,1733331563,,False,39,b91fe_00000,2024-12-04_16-59-23,0.8842847347259521,154.1935703754425,376,8eb6279495b3,172.19.2.2,154.1935703754425,39
0.8826735019683838,0.6681534051895142,35.87501907348633,36.18208312988281,0.0,1733331567,,False,40,b91fe_00000,2024-12-04_16-59-27,4.24961256980896,158.44318294525146,376,8eb6279495b3,172.19.2.2,158.44318294525146,40
0.882347583770752,0.6694478392601013,35.60404968261719,35.96043395996094,0.0,1733331573,,False,41,b91fe_00000,2024-12-04_16-59-33,6.403130769729614,164.84631371498108,376,8eb6279495b3,172.19.2.2,164.84631371498108,41
0.8703660368919373,0.6603573560714722,35.12056350708008,35.67997360229492,0.0,1733331574,,False,42,b91fe_00000,2024-12-04_16-59-34,0.8132872581481934,165.65960097312927,376,8eb6279495b3,172.19.2.2,165.65960097312927,42
0.868016242980957,0.6591447591781616,34.930389404296875,35.52230453491211,0.0,1733331575,,False,43,b91fe_00000,2024-12-04_16-59-35,0.8116128444671631,166.47121381759644,376,8eb6279495b3,172.19.2.2,166.47121381759644,43
0.8636772632598877,0.6561449766159058,34.70642852783203,35.28598403930664,0.0,1733331579,,False,44,b91fe_00000,2024-12-04_16-59-39,4.187656402587891,170.65887022018433,376,8eb6279495b3,172.19.2.2,170.65887022018433,44
0.8623839616775513,0.6571232080459595,34.32654571533203,35.145851135253906,0.0,1733331584,,False,45,b91fe_00000,2024-12-04_16-59-44,4.878214120864868,175.5370843410492,376,8eb6279495b3,172.19.2.2,175.5370843410492,45
0.8597812056541443,0.6550866365432739,34.23186492919922,35.0174674987793,0.0,1733331585,,False,46,b91fe_00000,2024-12-04_16-59-45,0.8111913204193115,176.3482756614685,376,8eb6279495b3,172.19.2.2,176.3482756614685,46
0.8507119417190552,0.6484516263008118,33.82476806640625,34.817649841308594,0.0,1733331586,,False,47,b91fe_00000,2024-12-04_16-59-46,0.8020331859588623,177.15030884742737,376,8eb6279495b3,172.19.2.2,177.15030884742737,47
0.8463960886001587,0.6463849544525146,33.448638916015625,34.53580856323242,0.0,1733331590,,False,48,b91fe_00000,2024-12-04_16-59-50,4.290003538131714,181.44031238555908,376,8eb6279495b3,172.19.2.2,181.44031238555908,48
0.8287675976753235,0.6317136287689209,32.954097747802734,34.30943298339844,0.0,1733331597,,False,49,b91fe_00000,2024-12-04_16-59-57,6.671529769897461,188.11184215545654,376,8eb6279495b3,172.19.2.2,188.11184215545654,49
0.8302955627441406,0.6337701082229614,32.86571502685547,34.136287689208984,0.0,1733331598,,False,50,b91fe_00000,2024-12-04_16-59-58,0.8128907680511475,188.9247329235077,376,8eb6279495b3,172.19.2.2,188.9247329235077,50
0.8239210844039917,0.6295442581176758,32.50639343261719,33.91017150878906,0.0,1733331598,,False,51,b91fe_00000,2024-12-04_16-59-58,0.8124868869781494,189.73721981048584,376,8eb6279495b3,172.19.2.2,189.73721981048584,51
0.816381573677063,0.6246728301048279,32.06018829345703,33.66431427001953,0.0,1733331603,,False,52,b91fe_00000,2024-12-04_17-00-03,4.3086864948272705,194.0459063053131,376,8eb6279495b3,172.19.2.2,194.0459063053131,52
0.8091760277748108,0.6181473135948181,31.94647216796875,33.60702133178711,0.0,1733331609,,False,53,b91fe_00000,2024-12-04_17-00-09,6.047658681869507,200.09356498718262,376,8eb6279495b3,172.19.2.2,200.09356498718262,53
0.8061641454696655,0.6167280673980713,31.680130004882812,33.40985107421875,0.0,1733331610,,False,54,b91fe_00000,2024-12-04_17-00-10,0.8099274635314941,200.9034924507141,376,8eb6279495b3,172.19.2.2,200.9034924507141,54
0.8019738793373108,0.6126851439476013,31.655487060546875,33.33544158935547,0.0,1733331610,,False,55,b91fe_00000,2024-12-04_17-00-10,0.8122720718383789,201.7157645225525,376,8eb6279495b3,172.19.2.2,201.7157645225525,55
0.7983084321022034,0.6102949380874634,31.44222640991211,33.19412612915039,0.0,1733331615,,False,56,b91fe_00000,2024-12-04_17-00-15,4.852391242980957,206.56815576553345,376,8eb6279495b3,172.19.2.2,206.56815576553345,56
0.8000170588493347,0.6124791502952576,31.362689971923828,33.07439041137695,0.0,1733331619,,False,57,b91fe_00000,2024-12-04_17-00-19,3.494824171066284,210.06297993659973,376,8eb6279495b3,172.19.2.2,210.06297993659973,57
0.7965198755264282,0.6103987693786621,31.12574577331543,32.90333557128906,0.0,1733331622,,False,58,b91fe_00000,2024-12-04_17-00-22,2.7567214965820312,212.81970143318176,376,8eb6279495b3,172.19.2.2,212.81970143318176,58
0.7921402454376221,0.6063435077667236,31.07150650024414,32.83378601074219,0.0,1733331623,,False,59,b91fe_00000,2024-12-04_17-00-23,1.5881361961364746,214.40783762931824,376,8eb6279495b3,172.19.2.2,214.40783762931824,59
0.7890360355377197,0.6038011312484741,30.9775447845459,32.68973159790039,0.0,1733331625,,False,60,b91fe_00000,2024-12-04_17-00-25,1.5040721893310547,215.9119098186493,376,8eb6279495b3,172.19.2.2,215.9119098186493,60
0.7908731698989868,0.6075429916381836,30.659019470214844,32.54827880859375,0.0,1733331635,,False,61,b91fe_00000,2024-12-04_17-00-35,10.429981231689453,226.34189105033875,376,8eb6279495b3,172.19.2.2,226.34189105033875,61
0.7813435792922974,0.5991071462631226,30.476099014282227,32.491390228271484,0.0,1733331636,,False,62,b91fe_00000,2024-12-04_17-00-36,0.8090853691101074,227.15097641944885,376,8eb6279495b3,172.19.2.2,227.15097641944885,62
0.779159665107727,0.5979900360107422,30.297698974609375,32.39787673950195,0.0,1733331637,,False,63,b91fe_00000,2024-12-04_17-00-37,0.815852165222168,227.96682858467102,376,8eb6279495b3,172.19.2.2,227.96682858467102,63
0.7799423933029175,0.5993892550468445,30.194599151611328,32.261714935302734,0.0,1733331641,,False,64,b91fe_00000,2024-12-04_17-00-41,4.129141092300415,232.09596967697144,376,8eb6279495b3,172.19.2.2,232.09596967697144,64
0.7722628116607666,0.5927244424819946,30.02489471435547,32.12013244628906,0.0,1733331646,,False,65,b91fe_00000,2024-12-04_17-00-46,5.337285757064819,237.43325543403625,376,8eb6279495b3,172.19.2.2,237.43325543403625,65
0.7700344324111938,0.5912951231002808,29.89126205444336,32.04643630981445,0.0,1733331649,,False,66,b91fe_00000,2024-12-04_17-00-49,2.9133591651916504,240.3466145992279,376,8eb6279495b3,172.19.2.2,240.3466145992279,66
0.7677767276763916,0.588901698589325,29.913963317871094,31.96672821044922,0.0,1733331650,,False,67,b91fe_00000,2024-12-04_17-00-50,0.8056044578552246,241.15221905708313,376,8eb6279495b3,172.19.2.2,241.15221905708313,67
0.7634578943252563,0.5857470035552979,29.71927261352539,31.844371795654297,0.0,1733331652,,False,68,b91fe_00000,2024-12-04_17-00-52,2.0114476680755615,243.1636667251587,376,8eb6279495b3,172.19.2.2,243.1636667251587,68
0.7661842703819275,0.5883434414863586,29.74100685119629,31.91613006591797,0.0,1733331662,,False,69,b91fe_00000,2024-12-04_17-01-02,9.980182409286499,253.1438491344452,376,8eb6279495b3,172.19.2.2,253.1438491344452,69
0.7639578580856323,0.5871574878692627,29.567012786865234,31.721050262451172,0.0,1733331663,,False,70,b91fe_00000,2024-12-04_17-01-03,1.1925523281097412,254.33640146255493,376,8eb6279495b3,172.19.2.2,254.33640146255493,70
0.7543745040893555,0.57911217212677,29.309791564941406,31.655126571655273,0.0,1733331664,,False,71,b91fe_00000,2024-12-04_17-01-04,0.8021442890167236,255.13854575157166,376,8eb6279495b3,172.19.2.2,255.13854575157166,71
0.754446804523468,0.5791194438934326,29.32067108154297,31.644088745117188,0.0,1733331668,,False,72,b91fe_00000,2024-12-04_17-01-08,4.1135499477386475,259.2520956993103,376,8eb6279495b3,172.19.2.2,259.2520956993103,72
0.7462589740753174,0.5722113251686096,29.106666564941406,31.498741149902344,0.0,1733331675,,False,73,b91fe_00000,2024-12-04_17-01-15,7.286794900894165,266.53889060020447,376,8eb6279495b3,172.19.2.2,266.53889060020447,73
0.7435712218284607,0.5703229904174805,28.97296905517578,31.423831939697266,0.0,1733331676,,False,74,b91fe_00000,2024-12-04_17-01-16,0.8077917098999023,267.34668231010437,376,8eb6279495b3,172.19.2.2,267.34668231010437,74
0.7415828704833984,0.5675926208496094,29.097061157226562,31.408416748046875,0.0,1733331677,,False,75,b91fe_00000,2024-12-04_17-01-17,0.8121116161346436,268.158793926239,376,8eb6279495b3,172.19.2.2,268.158793926239,75
0.740522027015686,0.5673813223838806,28.954992294311523,31.317651748657227,0.0,1733331681,,False,76,b91fe_00000,2024-12-04_17-01-21,3.99411940574646,272.1529133319855,376,8eb6279495b3,172.19.2.2,272.1529133319855,76
